review_row_id,id,company_name,text_content,sentence_id,sentence_text,original_text
370,172,maybank,review_title,1,"no good when things happened eg, customer complaint there is no 1 to help u & support u.","no good when things happened eg, customer complaint there is no 1 to help u & support u. the company only side customer"
370,172,maybank,review_title,2,the company only side customer,"no good when things happened eg, customer complaint there is no 1 to help u & support u. the company only side customer"
371,172,maybank,review_body_text,1,"no good when things happened eg, customer complaint there is no one to help u & support u.","no good when things happened eg, customer complaint there is no one to help u & support u. the company only side customer as they sacred in trouble"
371,172,maybank,review_body_text,2,the company only side customer as they sacred in trouble,"no good when things happened eg, customer complaint there is no one to help u & support u. the company only side customer as they sacred in trouble"
373,172,maybank,cons_text,1,no one hlp when things happened,no one hlp when things happened
374,173,Public-Bank-Berhad,review_title,1,Humanity and harmony environment,Humanity and harmony environment
375,173,Public-Bank-Berhad,review_body_text,1,What is the best part of working at the company?,"What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,2,Good employee benefit.,"What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,3,"Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .","What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,4,EPF benefits.,"What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,5,What is the most stressful part about working at the company?,"What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,6,For sales for sure is sales target.,"What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,7,the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company?,"What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,8,"Good and friendly staff , senior staff more helpful What is a typical day like for you at the company?","What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
375,173,Public-Bank-Berhad,review_body_text,9,When MCO take is the typical time for me,"What is the best part of working at the company? Good employee benefit. Performance bonus , commission scheme for sales staff , retirement benefits for all officer level .EPF benefits. What is the most stressful part about working at the company? For sales for sure is sales target.the only things is difficult to get reffaller for small branches What is the work environment and culture like at the company? Good and friendly staff , senior staff more helpful What is a typical day like for you at the company? When MCO take is the typical time for me"
376,174,RHB Bank Berhad,review_title,1,Good bonus,Good bonus
377,174,RHB Bank Berhad,review_body_text,1,Good bonus.,"Good bonus. Workload is manageable, although at times it can be quite heavy. Flexi working hours. Most colleagues are helpful and professional, although there will be some bad apples (which can be found in any company tbh)"
377,174,RHB Bank Berhad,review_body_text,2,"Workload is manageable, although at times it can be quite heavy.","Good bonus. Workload is manageable, although at times it can be quite heavy. Flexi working hours. Most colleagues are helpful and professional, although there will be some bad apples (which can be found in any company tbh)"
377,174,RHB Bank Berhad,review_body_text,3,Flexi working hours.,"Good bonus. Workload is manageable, although at times it can be quite heavy. Flexi working hours. Most colleagues are helpful and professional, although there will be some bad apples (which can be found in any company tbh)"
377,174,RHB Bank Berhad,review_body_text,4,"Most colleagues are helpful and professional, although there will be some bad apples (which can be found in any company tbh)","Good bonus. Workload is manageable, although at times it can be quite heavy. Flexi working hours. Most colleagues are helpful and professional, although there will be some bad apples (which can be found in any company tbh)"
378,175,Ocbc,review_title,1,A good start for fresh graduate,A good start for fresh graduate
379,175,Ocbc,review_body_text,1,Colleagues were very helpful.,Colleagues were very helpful. Provide a lot of training to new joiner. Will be more compliance compare to other banks Management keeps chasing the target
379,175,Ocbc,review_body_text,2,Provide a lot of training to new joiner.,Colleagues were very helpful. Provide a lot of training to new joiner. Will be more compliance compare to other banks Management keeps chasing the target
379,175,Ocbc,review_body_text,3,Will be more compliance compare to other banks Management keeps chasing the target,Colleagues were very helpful. Provide a lot of training to new joiner. Will be more compliance compare to other banks Management keeps chasing the target
380,176,United Overseas Bank,review_title,1,Productive and good place to learn,Productive and good place to learn
381,176,United Overseas Bank,review_body_text,1,Good place and suitable for a starter or fresh graduate.,Good place and suitable for a starter or fresh graduate. Supportive colleagues as they always show the guidance towards the new employees. Able to learn a lot of valuable knowledges of how bank operations works on daily basis.
381,176,United Overseas Bank,review_body_text,2,Supportive colleagues as they always show the guidance towards the new employees.,Good place and suitable for a starter or fresh graduate. Supportive colleagues as they always show the guidance towards the new employees. Able to learn a lot of valuable knowledges of how bank operations works on daily basis.
381,176,United Overseas Bank,review_body_text,3,Able to learn a lot of valuable knowledges of how bank operations works on daily basis.,Good place and suitable for a starter or fresh graduate. Supportive colleagues as they always show the guidance towards the new employees. Able to learn a lot of valuable knowledges of how bank operations works on daily basis.
382,177,RHB Bank Berhad,review_title,1,"No work life balance, stressful and so much pressure","No work life balance, stressful and so much pressure"
383,177,RHB Bank Berhad,review_body_text,1,The work environment were stressful and pressure.,The work environment were stressful and pressure. Forcefully have to OT on weekdays without paid! Need to work on Sunday 2 times per month so overall you just have 2 days of offday per month.
383,177,RHB Bank Berhad,review_body_text,2,Forcefully have to OT on weekdays without paid!,The work environment were stressful and pressure. Forcefully have to OT on weekdays without paid! Need to work on Sunday 2 times per month so overall you just have 2 days of offday per month.
383,177,RHB Bank Berhad,review_body_text,3,Need to work on Sunday 2 times per month so overall you just have 2 days of offday per month.,The work environment were stressful and pressure. Forcefully have to OT on weekdays without paid! Need to work on Sunday 2 times per month so overall you just have 2 days of offday per month.
385,177,RHB Bank Berhad,cons_text,1,No work life balance,No work life balance
386,178,Cimb-Group,review_title,1,Productive and hectic,Productive and hectic
387,178,Cimb-Group,review_body_text,1,It can be hectic at one point but productive.,It can be hectic at one point but productive. Not many incentive for protege. Would love to see how would they expand and attract youngster into their company
387,178,Cimb-Group,review_body_text,2,Not many incentive for protege.,It can be hectic at one point but productive. Not many incentive for protege. Would love to see how would they expand and attract youngster into their company
387,178,Cimb-Group,review_body_text,3,Would love to see how would they expand and attract youngster into their company,It can be hectic at one point but productive. Not many incentive for protege. Would love to see how would they expand and attract youngster into their company
388,179,Public-Bank-Berhad,review_title,1,Nothing good there,Nothing good there
389,179,Public-Bank-Berhad,review_body_text,1,"No work life balance, expected to work 13 hours everyday, high workload and marketing officer will keep pressuring you to meet their figure, supposed to work as a team but end up each of team member only work for their own target and goal, not recommend","No work life balance, expected to work 13 hours everyday, high workload and marketing officer will keep pressuring you to meet their figure, supposed to work as a team but end up each of team member only work for their own target and goal, not recommend"
390,179,Public-Bank-Berhad,pros_text,1,Nothing good there,Nothing good there
391,179,Public-Bank-Berhad,cons_text,1,No work life balance,No work life balance
392,180,Bank-Rakyat,review_title,1,HR and HQ is OK but CURRENT Manager is TOXIC,HR and HQ is OK but CURRENT Manager is TOXIC
393,180,Bank-Rakyat,review_body_text,2,typical day at work is ok .,. typical day at work is ok . but current manager is toxic . I learn that my current manager only know how to talk . HR and HQ is ok but current manager is toxic . workplace culture not ok because senior behave like intern . the hardest part of the job is current manager is toxic . the most enjoyable part of the job is big bonus and medical expenses fully cover
393,180,Bank-Rakyat,review_body_text,3,but current manager is toxic .,. typical day at work is ok . but current manager is toxic . I learn that my current manager only know how to talk . HR and HQ is ok but current manager is toxic . workplace culture not ok because senior behave like intern . the hardest part of the job is current manager is toxic . the most enjoyable part of the job is big bonus and medical expenses fully cover
393,180,Bank-Rakyat,review_body_text,4,I learn that my current manager only know how to talk .,. typical day at work is ok . but current manager is toxic . I learn that my current manager only know how to talk . HR and HQ is ok but current manager is toxic . workplace culture not ok because senior behave like intern . the hardest part of the job is current manager is toxic . the most enjoyable part of the job is big bonus and medical expenses fully cover
393,180,Bank-Rakyat,review_body_text,5,HR and HQ is ok but current manager is toxic .,. typical day at work is ok . but current manager is toxic . I learn that my current manager only know how to talk . HR and HQ is ok but current manager is toxic . workplace culture not ok because senior behave like intern . the hardest part of the job is current manager is toxic . the most enjoyable part of the job is big bonus and medical expenses fully cover
393,180,Bank-Rakyat,review_body_text,6,workplace culture not ok because senior behave like intern .,. typical day at work is ok . but current manager is toxic . I learn that my current manager only know how to talk . HR and HQ is ok but current manager is toxic . workplace culture not ok because senior behave like intern . the hardest part of the job is current manager is toxic . the most enjoyable part of the job is big bonus and medical expenses fully cover
393,180,Bank-Rakyat,review_body_text,7,the hardest part of the job is current manager is toxic .,. typical day at work is ok . but current manager is toxic . I learn that my current manager only know how to talk . HR and HQ is ok but current manager is toxic . workplace culture not ok because senior behave like intern . the hardest part of the job is current manager is toxic . the most enjoyable part of the job is big bonus and medical expenses fully cover
393,180,Bank-Rakyat,review_body_text,8,the most enjoyable part of the job is big bonus and medical expenses fully cover,. typical day at work is ok . but current manager is toxic . I learn that my current manager only know how to talk . HR and HQ is ok but current manager is toxic . workplace culture not ok because senior behave like intern . the hardest part of the job is current manager is toxic . the most enjoyable part of the job is big bonus and medical expenses fully cover
394,180,Bank-Rakyat,pros_text,1,big bonus,big bonus
395,180,Bank-Rakyat,cons_text,1,current manager is toxic,current manager is toxic
396,181,bank islam,review_title,1,Nice place to work,Nice place to work
397,181,bank islam,review_body_text,2,Great staff benefit.,Pro: -Great staff benefit. -Pleasant environment. -Good for fresh graduate as a learning centre Cons: -salary not balance -no benefits for staff working for so long -favoritism
397,181,bank islam,review_body_text,3,Pleasant environment.,Pro: -Great staff benefit. -Pleasant environment. -Good for fresh graduate as a learning centre Cons: -salary not balance -no benefits for staff working for so long -favoritism
397,181,bank islam,review_body_text,4,Good for fresh graduate as a learning centre,Pro: -Great staff benefit. -Pleasant environment. -Good for fresh graduate as a learning centre Cons: -salary not balance -no benefits for staff working for so long -favoritism
397,181,bank islam,review_body_text,6,salary not balance,Pro: -Great staff benefit. -Pleasant environment. -Good for fresh graduate as a learning centre Cons: -salary not balance -no benefits for staff working for so long -favoritism
397,181,bank islam,review_body_text,7,no benefits for staff working for so long,Pro: -Great staff benefit. -Pleasant environment. -Good for fresh graduate as a learning centre Cons: -salary not balance -no benefits for staff working for so long -favoritism
398,182,United Overseas Bank,review_title,1,Stressful and Rigid,Stressful and Rigid
399,182,United Overseas Bank,review_body_text,1,Stress and rigid working environment without system and computers upgrade.,"Stress and rigid working environment without system and computers upgrade. Software are outdated, payment system is slow and 90s era. Management level is rigid and has no one to one communication. This"
399,182,United Overseas Bank,review_body_text,2,"Software are outdated, payment system is slow and 90s era.","Stress and rigid working environment without system and computers upgrade. Software are outdated, payment system is slow and 90s era. Management level is rigid and has no one to one communication. This"
399,182,United Overseas Bank,review_body_text,3,Management level is rigid and has no one to one communication.,"Stress and rigid working environment without system and computers upgrade. Software are outdated, payment system is slow and 90s era. Management level is rigid and has no one to one communication. This"
400,182,United Overseas Bank,pros_text,1,Friendly colleagues,Friendly colleagues
401,182,United Overseas Bank,cons_text,1,Long hours,Long hours
402,183,Public-Bank-Berhad,review_title,1,Helpful senior but seniority culture quite strong,Helpful senior but seniority culture quite strong
403,183,Public-Bank-Berhad,review_body_text,1,Pbb is good to learn various things.,"Pbb is good to learn various things. However, the workflow very messy & u gotta do everything & not specialised in something, which not align with my career goals. System very outdated & bad. Need to relief ppl a lot if u are from branch."
403,183,Public-Bank-Berhad,review_body_text,2,"However, the workflow very messy & u gotta do everything & not specialised in something, which not align with my career goals.","Pbb is good to learn various things. However, the workflow very messy & u gotta do everything & not specialised in something, which not align with my career goals. System very outdated & bad. Need to relief ppl a lot if u are from branch."
403,183,Public-Bank-Berhad,review_body_text,3,System very outdated & bad.,"Pbb is good to learn various things. However, the workflow very messy & u gotta do everything & not specialised in something, which not align with my career goals. System very outdated & bad. Need to relief ppl a lot if u are from branch."
403,183,Public-Bank-Berhad,review_body_text,4,Need to relief ppl a lot if u are from branch.,"Pbb is good to learn various things. However, the workflow very messy & u gotta do everything & not specialised in something, which not align with my career goals. System very outdated & bad. Need to relief ppl a lot if u are from branch."
404,184,maybank,review_title,1,Fun work place,Fun work place
405,184,maybank,review_body_text,1,Good environment and helpful colleagues.,Good environment and helpful colleagues. Gain a lot of benefits. Sometimes hard to dealing with customers. Overall it was a nice company to working with.
405,184,maybank,review_body_text,2,Gain a lot of benefits.,Good environment and helpful colleagues. Gain a lot of benefits. Sometimes hard to dealing with customers. Overall it was a nice company to working with.
405,184,maybank,review_body_text,3,Sometimes hard to dealing with customers.,Good environment and helpful colleagues. Gain a lot of benefits. Sometimes hard to dealing with customers. Overall it was a nice company to working with.
405,184,maybank,review_body_text,4,Overall it was a nice company to working with.,Good environment and helpful colleagues. Gain a lot of benefits. Sometimes hard to dealing with customers. Overall it was a nice company to working with.
406,185,RHB Bank Berhad,review_title,1,"Agile title but with old mindset, spent too much customization on legacy system instead of determine to revamp it","Agile title but with old mindset, spent too much customization on legacy system instead of determine to revamp it"
407,185,RHB Bank Berhad,review_body_text,1,"If want to explore, have to be mentally prepared with unnecessary approvals, overprocess of workflow for the sake of governance and fairly decaded legacy system that is counterproductive and isn't align with the latest development of technology(Datalake, Big Data, OCR, Robotic, AI, Chatgpt) .","If want to explore, have to be mentally prepared with unnecessary approvals, overprocess of workflow for the sake of governance and fairly decaded legacy system that is counterproductive and isn't align with the latest development of technology(Datalake, Big Data, OCR, Robotic, AI, Chatgpt) . Spent a lot of time for manual activities due to reluctant to invest a new system, continue waste money for customization on incompetent system which only safeguard vendor evergreen businesses."
407,185,RHB Bank Berhad,review_body_text,2,"Spent a lot of time for manual activities due to reluctant to invest a new system, continue waste money for customization on incompetent system which only safeguard vendor evergreen businesses.","If want to explore, have to be mentally prepared with unnecessary approvals, overprocess of workflow for the sake of governance and fairly decaded legacy system that is counterproductive and isn't align with the latest development of technology(Datalake, Big Data, OCR, Robotic, AI, Chatgpt) . Spent a lot of time for manual activities due to reluctant to invest a new system, continue waste money for customization on incompetent system which only safeguard vendor evergreen businesses."
408,185,RHB Bank Berhad,pros_text,1,"Discounted rate for company cafeteria, tentative work from home policy, learning programme","Discounted rate for company cafeteria, tentative work from home policy, learning programme"
409,185,RHB Bank Berhad,cons_text,1,"People mindset, processes, legacy systems, pay and promotion","People mindset, processes, legacy systems, pay and promotion"
411,186,Cimb-Group,review_body_text,1,Position that I'm holding is very multitasking and need to carry to target as well .,Position that I'm holding is very multitasking and need to carry to target as well . For the benefits it's tip top . But for the target that we need to carry tgter with incentive scheme need to revise
411,186,Cimb-Group,review_body_text,2,For the benefits it's tip top .,Position that I'm holding is very multitasking and need to carry to target as well . For the benefits it's tip top . But for the target that we need to carry tgter with incentive scheme need to revise
411,186,Cimb-Group,review_body_text,3,But for the target that we need to carry tgter with incentive scheme need to revise,Position that I'm holding is very multitasking and need to carry to target as well . For the benefits it's tip top . But for the target that we need to carry tgter with incentive scheme need to revise
412,187,Cimb-Group,review_title,1,Bad working culture at Finance and Risk division,Bad working culture at Finance and Risk division
413,187,Cimb-Group,review_body_text,1,very political culture.. some people do not want to work but want to get credit of other peoples' works.,"very political culture.. some people do not want to work but want to get credit of other peoples' works. However, staff benefits are generally better than other banks."
413,187,Cimb-Group,review_body_text,2,"However, staff benefits are generally better than other banks.","very political culture.. some people do not want to work but want to get credit of other peoples' works. However, staff benefits are generally better than other banks."
415,188,HSBC,review_body_text,1,the working there is quite tough for people who are passionate can work there.,the working there is quite tough for people who are passionate can work there. overall good in term of medical benefits. but usually management would keep
415,188,HSBC,review_body_text,2,overall good in term of medical benefits.,the working there is quite tough for people who are passionate can work there. overall good in term of medical benefits. but usually management would keep
415,188,HSBC,review_body_text,3,but usually management would keep,the working there is quite tough for people who are passionate can work there. overall good in term of medical benefits. but usually management would keep
417,189,Cimb-Group,review_body_text,1,My time at CIMB has unfortunately been less than satisfactory.,"My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,2,"While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings.","My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,3,One of the most glaring issues is the lack of effective management.,"My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,4,"There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees.","My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,5,This has resulted in inefficiencies and missed opportunities for improvement.,"My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,6,"Additionally, the work-life balance at CIMB leaves much to be desired.","My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,7,"The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation.","My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,8,This imbalance has taken a toll on morale and productivity.,"My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,9,"Furthermore, opportunities for career development are scarce.","My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,10,There is a noticeable absence of structured programs or support for advancing one's skills and career within the company.,"My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,11,"In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities.","My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
417,189,Cimb-Group,review_body_text,12,Prospective employees should carefully weigh these factors before considering employment here..,"My time at CIMB has unfortunately been less than satisfactory. While there are some positives, such as a supportive team and a convenient location, the overall experience has been marred by significant shortcomings. One of the most glaring issues is the lack of effective management. There seems to be a disconnect between upper management's vision and the day-to-day operations, leading to confusion and a sense of aimlessness among employees. This has resulted in inefficiencies and missed opportunities for improvement. Additionally, the work-life balance at CIMB leaves much to be desired. The workload can be overwhelming, often requiring employees to work long hours with little acknowledgment or compensation. This imbalance has taken a toll on morale and productivity. Furthermore, opportunities for career development are scarce. There is a noticeable absence of structured programs or support for advancing one's skills and career within the company. In conclusion, while there are some positive aspects to working at CIMB, such as a supportive team environment and convenient location, the overall experience has been subpar due to ineffective management, poor work-life balance, and limited career development opportunities. Prospective employees should carefully weigh these factors before considering employment here.."
418,190,maybank,review_title,1,Good workplace overall,Good workplace overall
