review_row_id,id,company_name,text_content,sentence_id,sentence_text,original_text,AI_Label,AI_Confidence,Review_Status,Final_Label
310,142,Cimb-Group,review_title,1,Challenging enviroment,Challenging enviroment,Negative,0.9350842237472534,Accepted,Negative
311,142,Cimb-Group,review_body_text,1,High turnover rate and role was not as described.,High turnover rate and role was not as described. Ended up working 12 hours most days and weekends too. Benefits were below average. But bonus is pretty good. around 6 months,Negative,0.9503865242004395,Accepted,Negative
311,142,Cimb-Group,review_body_text,2,Ended up working 12 hours most days and weekends too.,High turnover rate and role was not as described. Ended up working 12 hours most days and weekends too. Benefits were below average. But bonus is pretty good. around 6 months,Negative,0.8890032172203064,Accepted,Negative
311,142,Cimb-Group,review_body_text,3,Benefits were below average.,High turnover rate and role was not as described. Ended up working 12 hours most days and weekends too. Benefits were below average. But bonus is pretty good. around 6 months,Negative,0.8486295938491821,Accepted,Negative
311,142,Cimb-Group,review_body_text,4,But bonus is pretty good.,High turnover rate and role was not as described. Ended up working 12 hours most days and weekends too. Benefits were below average. But bonus is pretty good. around 6 months,Positive,0.8503004312515259,Accepted,Positive
311,142,Cimb-Group,review_body_text,5,around 6 months,High turnover rate and role was not as described. Ended up working 12 hours most days and weekends too. Benefits were below average. But bonus is pretty good. around 6 months,Positive,0.41571494936943054,Manual Review,Positive
312,143,Public-Bank-Berhad,review_title,1,"KPI too high, but benefit all great","KPI too high, but benefit all great",Positive,0.90364670753479,Accepted,Positive
313,143,Public-Bank-Berhad,review_body_text,1,"Branch environment is good, got to know and work together with new people.","Branch environment is good, got to know and work together with new people. Benefit and salary also good, but the kpi is too high for even for staff thats in under probation.",Positive,0.945817768573761,Accepted,Positive
313,143,Public-Bank-Berhad,review_body_text,2,"Benefit and salary also good, but the kpi is too high for even for staff thats in under probation.","Branch environment is good, got to know and work together with new people. Benefit and salary also good, but the kpi is too high for even for staff thats in under probation.",Positive,0.5448821783065796,Manual Review,Positive
314,144,RHB Bank Berhad,review_title,1,Amazing Place To Work,Amazing Place To Work,Positive,0.9931603074073792,Accepted,Positive
315,144,RHB Bank Berhad,review_body_text,1,A typical work place with great colleagues and manager in guiding the work flow.,A typical work place with great colleagues and manager in guiding the work flow. Salary was on par on the position applied. Benefits were great for big company.,Positive,0.9594534039497375,Accepted,Positive
315,144,RHB Bank Berhad,review_body_text,2,Salary was on par on the position applied.,A typical work place with great colleagues and manager in guiding the work flow. Salary was on par on the position applied. Benefits were great for big company.,Positive,0.6528620719909668,Manual Review,Positive
315,144,RHB Bank Berhad,review_body_text,3,Benefits were great for big company.,A typical work place with great colleagues and manager in guiding the work flow. Salary was on par on the position applied. Benefits were great for big company.,Positive,0.9538275599479675,Accepted,Positive
316,145,maybank,review_title,1,ok to work,ok to work,Positive,0.7115671634674072,Manual Review,Positive
317,145,maybank,review_body_text,1,the working enviroment depends on the department.,the working enviroment depends on the department. Good paying company and work life balance. the work is stress and if u can handle then you can work here,Positive,0.5416246056556702,Manual Review,Positive
317,145,maybank,review_body_text,2,Good paying company and work life balance.,the working enviroment depends on the department. Good paying company and work life balance. the work is stress and if u can handle then you can work here,Positive,0.9761252403259277,Accepted,Positive
317,145,maybank,review_body_text,3,the work is stress and if u can handle then you can work here,the working enviroment depends on the department. Good paying company and work life balance. the work is stress and if u can handle then you can work here,Negative,0.4961337149143219,Manual Review,Negative
318,146,Public-Bank-Berhad,review_title,1,No worklife balance,No worklife balance,Negative,0.960122287273407,Accepted,Negative
319,146,Public-Bank-Berhad,review_body_text,1,"No worklife balance, prepare to work overtime without extra pay.","No worklife balance, prepare to work overtime without extra pay. Management is toxic, they do not care about your concerns. It was a very bad experience.",Negative,0.9946850538253784,Accepted,Negative
319,146,Public-Bank-Berhad,review_body_text,2,"Management is toxic, they do not care about your concerns.","No worklife balance, prepare to work overtime without extra pay. Management is toxic, they do not care about your concerns. It was a very bad experience.",Negative,0.9741000533103943,Accepted,Negative
319,146,Public-Bank-Berhad,review_body_text,3,It was a very bad experience.,"No worklife balance, prepare to work overtime without extra pay. Management is toxic, they do not care about your concerns. It was a very bad experience.",Negative,0.9886891841888428,Accepted,Negative
320,147,maybank,review_title,1,Fun and new experience.,Fun and new experience. Fresh,Positive,0.8919066190719604,Accepted,Positive
321,147,maybank,review_body_text,1,The best experience ever.,The best experience ever. Learnt a lot of new stuff and get a lot of help from higher ups regarding the work scope. Easy to apply. Able to learn about market,Positive,0.9782419204711914,Accepted,Positive
321,147,maybank,review_body_text,2,Learnt a lot of new stuff and get a lot of help from higher ups regarding the work scope.,The best experience ever. Learnt a lot of new stuff and get a lot of help from higher ups regarding the work scope. Easy to apply. Able to learn about market,Positive,0.9721028208732605,Accepted,Positive
321,147,maybank,review_body_text,3,Easy to apply.,The best experience ever. Learnt a lot of new stuff and get a lot of help from higher ups regarding the work scope. Easy to apply. Able to learn about market,Positive,0.7259419560432434,Manual Review,Positive
321,147,maybank,review_body_text,4,Able to learn about market,The best experience ever. Learnt a lot of new stuff and get a lot of help from higher ups regarding the work scope. Easy to apply. Able to learn about market,Positive,0.8810461759567261,Accepted,Positive
322,148,bank islam,review_title,1,Best colleagues but bad upper management,Best colleagues but bad upper management,Negative,0.530877411365509,Manual Review,Negative
323,148,bank islam,review_body_text,1,"Day to day work very easy, but need to be careful due to working with money after all.","Day to day work very easy, but need to be careful due to working with money after all. Bosses not supportive at all and keep pressure us without listen to our opinions.",Positive,0.8236901760101318,Accepted,Positive
323,148,bank islam,review_body_text,2,Bosses not supportive at all and keep pressure us without listen to our opinions.,"Day to day work very easy, but need to be careful due to working with money after all. Bosses not supportive at all and keep pressure us without listen to our opinions.",Negative,0.9840916991233826,Accepted,Negative
324,149,HSBC,review_title,1,Fast Pace,Fast Pace,Positive,0.8166288137435913,Accepted,Positive
325,149,HSBC,review_body_text,1,"Its a fast pace environment, we start to move in sale’s instead of solely giving service and it become challenging to reaching target every month.","Its a fast pace environment, we start to move in sale’s instead of solely giving service and it become challenging to reaching target every month. It depands on the team you in. If you love to give service the job will be fun and enjoyable. No much time to have a talk with colleague due to call que most of the time.",Negative,0.9546655416488647,Accepted,Negative
325,149,HSBC,review_body_text,2,It depands on the team you in.,"Its a fast pace environment, we start to move in sale’s instead of solely giving service and it become challenging to reaching target every month. It depands on the team you in. If you love to give service the job will be fun and enjoyable. No much time to have a talk with colleague due to call que most of the time.",Positive,0.5908109545707703,Manual Review,Positive
325,149,HSBC,review_body_text,3,If you love to give service the job will be fun and enjoyable.,"Its a fast pace environment, we start to move in sale’s instead of solely giving service and it become challenging to reaching target every month. It depands on the team you in. If you love to give service the job will be fun and enjoyable. No much time to have a talk with colleague due to call que most of the time.",Positive,0.9773123264312744,Accepted,Positive
325,149,HSBC,review_body_text,4,No much time to have a talk with colleague due to call que most of the time.,"Its a fast pace environment, we start to move in sale’s instead of solely giving service and it become challenging to reaching target every month. It depands on the team you in. If you love to give service the job will be fun and enjoyable. No much time to have a talk with colleague due to call que most of the time.",Negative,0.8720720410346985,Accepted,Negative
326,150,RHB Bank Berhad,review_title,1,Engaging and Challenging,Engaging and Challenging,Positive,0.8126426339149475,Accepted,Positive
327,150,RHB Bank Berhad,review_body_text,1,"With thorough guidance and resilient, every job made possible.","With thorough guidance and resilient, every job made possible. The culture can be improved with good leader and cooperation. Initiatives for better working environment should be implimented.",Positive,0.9703966379165649,Accepted,Positive
327,150,RHB Bank Berhad,review_body_text,2,The culture can be improved with good leader and cooperation.,"With thorough guidance and resilient, every job made possible. The culture can be improved with good leader and cooperation. Initiatives for better working environment should be implimented.",Positive,0.7618957161903381,Accepted,Positive
327,150,RHB Bank Berhad,review_body_text,3,Initiatives for better working environment should be implimented.,"With thorough guidance and resilient, every job made possible. The culture can be improved with good leader and cooperation. Initiatives for better working environment should be implimented.",Positive,0.7542540431022644,Accepted,Positive
328,151,United Overseas Bank,review_title,1,Overall ok,Overall ok,Positive,0.6023092269897461,Manual Review,Positive
329,151,United Overseas Bank,review_body_text,1,'- can be very stress if you can't hit the sales target,'- can be very stress if you can't hit the sales target - usually will stay until 7pm ++ to do cold calling - need to attend branch morning briefing every day - company willing to provide training to staffs to help us to development softskills - salary at average & quite many campaigns for staff to earn commision,Negative,0.969903826713562,Accepted,Negative
329,151,United Overseas Bank,review_body_text,2,usually will stay until 7pm ++ to do cold calling,'- can be very stress if you can't hit the sales target - usually will stay until 7pm ++ to do cold calling - need to attend branch morning briefing every day - company willing to provide training to staffs to help us to development softskills - salary at average & quite many campaigns for staff to earn commision,Negative,0.49768948554992676,Manual Review,Negative
329,151,United Overseas Bank,review_body_text,3,need to attend branch morning briefing every day,'- can be very stress if you can't hit the sales target - usually will stay until 7pm ++ to do cold calling - need to attend branch morning briefing every day - company willing to provide training to staffs to help us to development softskills - salary at average & quite many campaigns for staff to earn commision,Negative,0.5398106575012207,Manual Review,Negative
329,151,United Overseas Bank,review_body_text,4,company willing to provide training to staffs to help us to development softskills,'- can be very stress if you can't hit the sales target - usually will stay until 7pm ++ to do cold calling - need to attend branch morning briefing every day - company willing to provide training to staffs to help us to development softskills - salary at average & quite many campaigns for staff to earn commision,Positive,0.8714536428451538,Accepted,Positive
329,151,United Overseas Bank,review_body_text,5,salary at average & quite many campaigns for staff to earn commision,'- can be very stress if you can't hit the sales target - usually will stay until 7pm ++ to do cold calling - need to attend branch morning briefing every day - company willing to provide training to staffs to help us to development softskills - salary at average & quite many campaigns for staff to earn commision,Positive,0.43877923488616943,Manual Review,Positive
330,152,Public-Bank-Berhad,review_title,1,good salary,good salary,Positive,0.9475201964378357,Accepted,Positive
331,152,Public-Bank-Berhad,review_body_text,1,pb has a lot of benefits.,"pb has a lot of benefits. good for fresh grad that wants to pursue career in financial sector. you'll learn more about it here at pb, staff are friendly",Positive,0.9496265053749084,Accepted,Positive
331,152,Public-Bank-Berhad,review_body_text,2,good for fresh grad that wants to pursue career in financial sector.,"pb has a lot of benefits. good for fresh grad that wants to pursue career in financial sector. you'll learn more about it here at pb, staff are friendly",Positive,0.9834192395210266,Accepted,Positive
331,152,Public-Bank-Berhad,review_body_text,3,"you'll learn more about it here at pb, staff are friendly","pb has a lot of benefits. good for fresh grad that wants to pursue career in financial sector. you'll learn more about it here at pb, staff are friendly",Positive,0.9506814479827881,Accepted,Positive
332,153,bank islam,review_title,1,Fun workplace,Fun workplace,Positive,0.9309774041175842,Accepted,Positive
333,153,bank islam,review_body_text,1,Learning Experience: Gain a deep understanding of Islamic finance principles and practices.,"Learning Experience: Gain a deep understanding of Islamic finance principles and practices. Professional Development: Opportunities for skill-building through workshops and mentorship. Networking: Connect with professionals in the banking industry, which can be beneficial for future career opportunities.",Positive,0.7479379177093506,Manual Review,Positive
333,153,bank islam,review_body_text,2,Professional Development: Opportunities for skill-building through workshops and mentorship.,"Learning Experience: Gain a deep understanding of Islamic finance principles and practices. Professional Development: Opportunities for skill-building through workshops and mentorship. Networking: Connect with professionals in the banking industry, which can be beneficial for future career opportunities.",Positive,0.8971669673919678,Accepted,Positive
333,153,bank islam,review_body_text,3,"Networking: Connect with professionals in the banking industry, which can be beneficial for future career opportunities.","Learning Experience: Gain a deep understanding of Islamic finance principles and practices. Professional Development: Opportunities for skill-building through workshops and mentorship. Networking: Connect with professionals in the banking industry, which can be beneficial for future career opportunities.",Positive,0.8203599452972412,Accepted,Positive
334,154,HSBC,review_title,1,Great networking but bad management,Great networking but bad management,Negative,0.8299413919448853,Accepted,Negative
335,154,HSBC,review_body_text,1,Great networking but bad management.,Great networking but bad management. Chnage the commisioning structure without prior notice. Pushes us to the limit but suddenly change the comissioning structure,Negative,0.8503586649894714,Accepted,Negative
335,154,HSBC,review_body_text,2,Chnage the commisioning structure without prior notice.,Great networking but bad management. Chnage the commisioning structure without prior notice. Pushes us to the limit but suddenly change the comissioning structure,Negative,0.6752476692199707,Manual Review,Negative
335,154,HSBC,review_body_text,3,Pushes us to the limit but suddenly change the comissioning structure,Great networking but bad management. Chnage the commisioning structure without prior notice. Pushes us to the limit but suddenly change the comissioning structure,Negative,0.8054629564285278,Accepted,Negative
337,155,United Overseas Bank,review_body_text,1,"Corporate style with multiple hierarchy, you get to survive if you have a strong mentality to cope stress.","Corporate style with multiple hierarchy, you get to survive if you have a strong mentality to cope stress. Stability is there just that need to work hard and sometimes luck.",Negative,0.5369554162025452,Manual Review,Negative
337,155,United Overseas Bank,review_body_text,2,Stability is there just that need to work hard and sometimes luck.,"Corporate style with multiple hierarchy, you get to survive if you have a strong mentality to cope stress. Stability is there just that need to work hard and sometimes luck.",Positive,0.6652886867523193,Manual Review,Positive
338,156,United Overseas Bank,review_title,1,Good environment,Good environment,Positive,0.8360509872436523,Accepted,Positive
339,156,United Overseas Bank,review_body_text,1,Most people here are around your age so you’ll definitely be able to get along with everyone there.,"Most people here are around your age so you’ll definitely be able to get along with everyone there. High salary, especially for fresh graduates who intend to work here",Positive,0.9434127807617188,Accepted,Positive
339,156,United Overseas Bank,review_body_text,2,"High salary, especially for fresh graduates who intend to work here","Most people here are around your age so you’ll definitely be able to get along with everyone there. High salary, especially for fresh graduates who intend to work here",Positive,0.9563071727752686,Accepted,Positive
340,157,Bank-Rakyat,review_title,1,Fun and supportive workplace,Fun and supportive workplace,Positive,0.9622700214385986,Accepted,Positive
341,157,Bank-Rakyat,review_body_text,1,"During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks.","During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",Positive,0.8422228693962097,Accepted,Positive
341,157,Bank-Rakyat,review_body_text,2,"I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support.","During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",Positive,0.45762571692466736,Manual Review,Positive
341,157,Bank-Rakyat,review_body_text,3,"This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals.","During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",Positive,0.955626904964447,Accepted,Positive
341,157,Bank-Rakyat,review_body_text,4,It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.,"During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",Positive,0.9690893292427063,Accepted,Positive
342,158,HSBC,review_title,1,Fun workplace and good colleagues,Fun workplace and good colleagues,Positive,0.9591245055198669,Accepted,Positive
343,158,HSBC,review_body_text,1,Busy and stressful sometimes but got good colleagues that can help from time to time.,Busy and stressful sometimes but got good colleagues that can help from time to time. I learned a lot from here as we need to work as a team to ensure to move forward and excel together,Positive,0.568967878818512,Manual Review,Positive
343,158,HSBC,review_body_text,2,I learned a lot from here as we need to work as a team to ensure to move forward and excel together,Busy and stressful sometimes but got good colleagues that can help from time to time. I learned a lot from here as we need to work as a team to ensure to move forward and excel together,Positive,0.8848934173583984,Accepted,Positive
344,159,RHB Bank Berhad,review_title,1,a good start for fresh grad who are willing to work under stress,a good start for fresh grad who are willing to work under stress,Positive,0.9849558472633362,Accepted,Positive
345,159,RHB Bank Berhad,review_body_text,1,work under minimal supervision as long as you are able to hit the KPI set by the management good manager and supervisor makes my work easier as they are willing to help me seek for approval with cases that require higher up to issue,work under minimal supervision as long as you are able to hit the KPI set by the management good manager and supervisor makes my work easier as they are willing to help me seek for approval with cases that require higher up to issue,Positive,0.9824265837669373,Accepted,Positive
346,160,bank islam,review_title,1,workplace culture,workplace culture,Positive,0.8602333068847656,Accepted,Positive
347,160,bank islam,review_body_text,1,"as we all grew older, the first impression of ourselves is important when dealing with our client.","as we all grew older, the first impression of ourselves is important when dealing with our client. but somehow i found some of workers loves to overdressed and indifference dress etiquette, also give a bad impression to the company.",Negative,0.44589611887931824,Manual Review,Negative
347,160,bank islam,review_body_text,2,"but somehow i found some of workers loves to overdressed and indifference dress etiquette, also give a bad impression to the company.","as we all grew older, the first impression of ourselves is important when dealing with our client. but somehow i found some of workers loves to overdressed and indifference dress etiquette, also give a bad impression to the company.",Negative,0.9709140062332153,Accepted,Negative
348,161,Public-Bank-Berhad,review_title,1,Great benefit but no work life balance,Great benefit but no work life balance,Negative,0.7958669662475586,Accepted,Negative
349,161,Public-Bank-Berhad,review_body_text,1,"Cannot go back on time, a lot of manual work and unnecessary things.","Cannot go back on time, a lot of manual work and unnecessary things. Great benefits such as annual leave, medical benefit. Should focus on tech such as fill up form online instead of using paper",Negative,0.9783108830451965,Accepted,Negative
349,161,Public-Bank-Berhad,review_body_text,2,"Great benefits such as annual leave, medical benefit.","Cannot go back on time, a lot of manual work and unnecessary things. Great benefits such as annual leave, medical benefit. Should focus on tech such as fill up form online instead of using paper",Positive,0.9704681634902954,Accepted,Positive
349,161,Public-Bank-Berhad,review_body_text,3,Should focus on tech such as fill up form online instead of using paper,"Cannot go back on time, a lot of manual work and unnecessary things. Great benefits such as annual leave, medical benefit. Should focus on tech such as fill up form online instead of using paper",Negative,0.9117867946624756,Accepted,Negative
350,162,RHB Bank Berhad,review_title,1,Soso only,Soso only,Negative,0.5524479150772095,Manual Review,Negative
351,162,RHB Bank Berhad,review_body_text,1,What is the best part of working at the company?,"What is the best part of working at the company? Among colleagues ok, management not good What is the most stressful part about working at the company? HQ management and HQ support not enough What is the work environment and culture like at the company? Working environment ok, culture not so good",Positive,0.8981525897979736,Accepted,Positive
351,162,RHB Bank Berhad,review_body_text,2,"Among colleagues ok, management not good What is the most stressful part about working at the company?","What is the best part of working at the company? Among colleagues ok, management not good What is the most stressful part about working at the company? HQ management and HQ support not enough What is the work environment and culture like at the company? Working environment ok, culture not so good",Negative,0.9210913181304932,Accepted,Negative
351,162,RHB Bank Berhad,review_body_text,3,HQ management and HQ support not enough What is the work environment and culture like at the company?,"What is the best part of working at the company? Among colleagues ok, management not good What is the most stressful part about working at the company? HQ management and HQ support not enough What is the work environment and culture like at the company? Working environment ok, culture not so good",Negative,0.8893967866897583,Accepted,Negative
351,162,RHB Bank Berhad,review_body_text,4,"Working environment ok, culture not so good","What is the best part of working at the company? Among colleagues ok, management not good What is the most stressful part about working at the company? HQ management and HQ support not enough What is the work environment and culture like at the company? Working environment ok, culture not so good",Negative,0.7429578900337219,Manual Review,Negative
352,163,Cimb-Group,review_title,1,Fun mix stress,Fun mix stress,Positive,0.358623743057251,Manual Review,Positive
353,163,Cimb-Group,review_body_text,1,Mon - Fri Friendly environment but the workload will be more than expected due to manpower shortages.,Mon - Fri Friendly environment but the workload will be more than expected due to manpower shortages. The hardest part will working hours after office hours and will always stayed late,Positive,0.5995931029319763,Manual Review,Positive
353,163,Cimb-Group,review_body_text,2,The hardest part will working hours after office hours and will always stayed late,Mon - Fri Friendly environment but the workload will be more than expected due to manpower shortages. The hardest part will working hours after office hours and will always stayed late,Negative,0.9736416339874268,Accepted,Negative
354,164,Public-Bank-Berhad,review_title,1,Great Start but no wlb,Great Start but no wlb,Negative,0.36033347249031067,Manual Review,Negative
355,164,Public-Bank-Berhad,review_body_text,1,A good starting point for fresh graduate to start their career.,"A good starting point for fresh graduate to start their career. The starting salary is quite good. However, the manangement keeps pushing figure which could make people feel stressful and also almost ot everyday.",Positive,0.971788763999939,Accepted,Positive
355,164,Public-Bank-Berhad,review_body_text,2,The starting salary is quite good.,"A good starting point for fresh graduate to start their career. The starting salary is quite good. However, the manangement keeps pushing figure which could make people feel stressful and also almost ot everyday.",Positive,0.953557014465332,Accepted,Positive
355,164,Public-Bank-Berhad,review_body_text,3,"However, the manangement keeps pushing figure which could make people feel stressful and also almost ot everyday.","A good starting point for fresh graduate to start their career. The starting salary is quite good. However, the manangement keeps pushing figure which could make people feel stressful and also almost ot everyday.",Negative,0.9525761604309082,Accepted,Negative
357,165,Cimb-Group,review_body_text,1,Benefit: - Medical for self & family.,Benefit: - Medical for self & family. Free hospitalisation. - Good friendship What you learned: - Good Communication The Hardest Part: - KPI & Do sales since slow walk in at the branch,Positive,0.8777939677238464,Accepted,Positive
357,165,Cimb-Group,review_body_text,2,Free hospitalisation.,Benefit: - Medical for self & family. Free hospitalisation. - Good friendship What you learned: - Good Communication The Hardest Part: - KPI & Do sales since slow walk in at the branch,Positive,0.5448625683784485,Manual Review,Positive
357,165,Cimb-Group,review_body_text,3,Good friendship,Benefit: - Medical for self & family. Free hospitalisation. - Good friendship What you learned: - Good Communication The Hardest Part: - KPI & Do sales since slow walk in at the branch,Positive,0.8618098497390747,Accepted,Positive
357,165,Cimb-Group,review_body_text,4,What you learned: - Good Communication,Benefit: - Medical for self & family. Free hospitalisation. - Good friendship What you learned: - Good Communication The Hardest Part: - KPI & Do sales since slow walk in at the branch,Positive,0.9337327480316162,Accepted,Positive
357,165,Cimb-Group,review_body_text,5,The Hardest Part: - KPI & Do sales since slow walk in at the branch,Benefit: - Medical for self & family. Free hospitalisation. - Good friendship What you learned: - Good Communication The Hardest Part: - KPI & Do sales since slow walk in at the branch,Negative,0.9699947834014893,Accepted,Negative
358,166,HSBC,review_title,1,good place for newbies,good place for newbies,Positive,0.9352179765701294,Accepted,Positive
359,166,HSBC,review_body_text,1,goodplace for newbies.,goodplace for newbies. alot things can discover. depends on your luck if you team is positive or toxic. so far ive had good time with good manager. workload is always alot unless during low season,Positive,0.9282439947128296,Accepted,Positive
359,166,HSBC,review_body_text,2,alot things can discover.,goodplace for newbies. alot things can discover. depends on your luck if you team is positive or toxic. so far ive had good time with good manager. workload is always alot unless during low season,Positive,0.5907607674598694,Manual Review,Positive
359,166,HSBC,review_body_text,3,depends on your luck if you team is positive or toxic.,goodplace for newbies. alot things can discover. depends on your luck if you team is positive or toxic. so far ive had good time with good manager. workload is always alot unless during low season,Positive,0.4775715172290802,Manual Review,Positive
359,166,HSBC,review_body_text,4,so far ive had good time with good manager.,goodplace for newbies. alot things can discover. depends on your luck if you team is positive or toxic. so far ive had good time with good manager. workload is always alot unless during low season,Positive,0.9504876136779785,Accepted,Positive
359,166,HSBC,review_body_text,5,workload is always alot unless during low season,goodplace for newbies. alot things can discover. depends on your luck if you team is positive or toxic. so far ive had good time with good manager. workload is always alot unless during low season,Negative,0.9412761330604553,Accepted,Negative
360,167,Public-Bank-Berhad,review_title,1,toxic environment,toxic environment,Negative,0.9864513874053955,Accepted,Negative
361,167,Public-Bank-Berhad,review_body_text,1,"if you like to work late at night without ot, getting scold with your senior, getting push by your colleges, unproper training given by your company, then this is the job your looking for.","if you like to work late at night without ot, getting scold with your senior, getting push by your colleges, unproper training given by your company, then this is the job your looking for.",Negative,0.9765758514404297,Accepted,Negative
362,168,RHB Bank Berhad,review_title,1,"Happy, productive and fun workplace","Happy, productive and fun workplace",Positive,0.9593220353126526,Accepted,Positive
363,168,RHB Bank Berhad,review_body_text,1,What is the best part of working at the company?,"What is the best part of working at the company? RHB take care of staffs and give good benefit What is the most stressful part about working at the company? Doing sales is the most stressful part What is the work environment and culture like at the company? RHB created happy and enjoy environment What is a typical day like for you at the company? At branch, meet customer and give best service to customer",Positive,0.8981525897979736,Accepted,Positive
363,168,RHB Bank Berhad,review_body_text,2,RHB take care of staffs and give good benefit What is the most stressful part about working at the company?,"What is the best part of working at the company? RHB take care of staffs and give good benefit What is the most stressful part about working at the company? Doing sales is the most stressful part What is the work environment and culture like at the company? RHB created happy and enjoy environment What is a typical day like for you at the company? At branch, meet customer and give best service to customer",Negative,0.7140129208564758,Manual Review,Negative
363,168,RHB Bank Berhad,review_body_text,3,Doing sales is the most stressful part What is the work environment and culture like at the company?,"What is the best part of working at the company? RHB take care of staffs and give good benefit What is the most stressful part about working at the company? Doing sales is the most stressful part What is the work environment and culture like at the company? RHB created happy and enjoy environment What is a typical day like for you at the company? At branch, meet customer and give best service to customer",Negative,0.9891247749328613,Accepted,Negative
363,168,RHB Bank Berhad,review_body_text,4,RHB created happy and enjoy environment What is a typical day like for you at the company?,"What is the best part of working at the company? RHB take care of staffs and give good benefit What is the most stressful part about working at the company? Doing sales is the most stressful part What is the work environment and culture like at the company? RHB created happy and enjoy environment What is a typical day like for you at the company? At branch, meet customer and give best service to customer",Positive,0.9758718013763428,Accepted,Positive
363,168,RHB Bank Berhad,review_body_text,5,"At branch, meet customer and give best service to customer","What is the best part of working at the company? RHB take care of staffs and give good benefit What is the most stressful part about working at the company? Doing sales is the most stressful part What is the work environment and culture like at the company? RHB created happy and enjoy environment What is a typical day like for you at the company? At branch, meet customer and give best service to customer",Positive,0.9509091973304749,Accepted,Positive
364,169,Public-Bank-Berhad,review_title,1,Fast paced and have to be independent,Fast paced and have to be independent,Positive,0.47898438572883606,Manual Review,Positive
365,169,Public-Bank-Berhad,review_body_text,1,"They'll teach you the basics, provided training and little knowledge.","They'll teach you the basics, provided training and little knowledge. You need to stand on your two feet and learn as you go. Once you get the hang of it, things might be easier but always watch out for your target (KPI)",Positive,0.6034125685691833,Manual Review,Positive
365,169,Public-Bank-Berhad,review_body_text,2,You need to stand on your two feet and learn as you go.,"They'll teach you the basics, provided training and little knowledge. You need to stand on your two feet and learn as you go. Once you get the hang of it, things might be easier but always watch out for your target (KPI)",Negative,0.6994848847389221,Manual Review,Negative
365,169,Public-Bank-Berhad,review_body_text,3,"Once you get the hang of it, things might be easier but always watch out for your target (KPI)","They'll teach you the basics, provided training and little knowledge. You need to stand on your two feet and learn as you go. Once you get the hang of it, things might be easier but always watch out for your target (KPI)",Positive,0.5477411150932312,Manual Review,Positive
366,170,HSBC,review_title,1,Good place and good job,Good place and good job,Positive,0.8870920538902283,Accepted,Positive
367,170,HSBC,review_body_text,1,Good commission and fun place to work Nice and understanding management Stressful when comes to sales.,Good commission and fun place to work Nice and understanding management Stressful when comes to sales. Stable job and good remuneration. Overall good sales,Positive,0.9059576392173767,Accepted,Positive
367,170,HSBC,review_body_text,2,Stable job and good remuneration.,Good commission and fun place to work Nice and understanding management Stressful when comes to sales. Stable job and good remuneration. Overall good sales,Positive,0.9642734527587891,Accepted,Positive
367,170,HSBC,review_body_text,3,Overall good sales,Good commission and fun place to work Nice and understanding management Stressful when comes to sales. Stable job and good remuneration. Overall good sales,Positive,0.8738111853599548,Accepted,Positive
368,171,Public-Bank-Berhad,review_title,1,Busy but supportive work environment,Busy but supportive work environment,Positive,0.9144734144210815,Accepted,Positive
369,171,Public-Bank-Berhad,review_body_text,1,A day in the Bank can be busy depending on the the day or the weekend.,A day in the Bank can be busy depending on the the day or the weekend. The week before any celebrations can be busy . Supportive colleagues around to show and guide how the job is done .,Positive,0.6815400123596191,Manual Review,Positive
369,171,Public-Bank-Berhad,review_body_text,2,The week before any celebrations can be busy .,A day in the Bank can be busy depending on the the day or the weekend. The week before any celebrations can be busy . Supportive colleagues around to show and guide how the job is done .,Negative,0.45824098587036133,Manual Review,Negative
369,171,Public-Bank-Berhad,review_body_text,3,Supportive colleagues around to show and guide how the job is done .,A day in the Bank can be busy depending on the the day or the weekend. The week before any celebrations can be busy . Supportive colleagues around to show and guide how the job is done .,Positive,0.9701500535011292,Accepted,Positive
